source_file,source_line,reference_type,referenced_config,reference_exists,is_dynamic,is_historical_doc,requires_update_on_move,notes
docs/baselines/configs_cleanup_audit.md,255,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_past_all.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,256,historical_doc,configs/pipeline/multidag_cl_iemocap_context_w5_quick.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w5_quick.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml`.
docs/baselines/configs_cleanup_audit.md,256,historical_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_context_w5_quick.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml`.
docs/baselines/configs_cleanup_audit.md,257,historical_doc,configs/pipeline/multidag_cl_iemocap_modality_text_only.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_text_only.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml`.
docs/baselines/configs_cleanup_audit.md,257,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_text_only.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml`.
docs/baselines/configs_cleanup_audit.md,258,historical_doc,configs/pipeline/multidag_cl_iemocap_modality_audio_only.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_audio_only.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml`.
docs/baselines/configs_cleanup_audit.md,258,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_audio_only.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml`.
docs/baselines/configs_cleanup_audit.md,259,historical_doc,configs/pipeline/multidag_cl_iemocap_modality_visual_only.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_visual_only.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml`.
docs/baselines/configs_cleanup_audit.md,259,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_visual_only.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml`.
docs/baselines/configs_cleanup_audit.md,260,historical_doc,configs/pipeline/multidag_cl_iemocap_modality_text_audio.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_text_audio.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml`.
docs/baselines/configs_cleanup_audit.md,260,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_text_audio.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml`.
docs/baselines/configs_cleanup_audit.md,261,historical_doc,configs/pipeline/multidag_cl_iemocap_modality_text_visual.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_text_visual.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml`.
docs/baselines/configs_cleanup_audit.md,261,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_text_visual.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml`.
docs/baselines/configs_cleanup_audit.md,262,historical_doc,configs/pipeline/multidag_cl_iemocap_modality_audio_visual.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_audio_visual.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml`.
docs/baselines/configs_cleanup_audit.md,262,historical_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_modality_audio_visual.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml`.
docs/baselines/configs_cleanup_audit.md,263,historical_doc,configs/pipeline/multidag_cl_iemocap_w5_missing_modalities.yaml,NO,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_w5_missing_modalities.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,263,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl_iemocap_w5_missing_modalities.yaml` - replaced by `configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml`.
docs/baselines/configs_cleanup_audit.md,267,historical_doc,configs/analysis/multidag_cl_iemocap_context_compare.yaml,NO,NO,YES,NO,- `configs/analysis/multidag_cl_iemocap_context_compare.yaml` - replaced by `configs/analysis/multidag_cl/iemocap/context_compare.yaml`.
docs/baselines/configs_cleanup_audit.md,267,historical_doc,configs/analysis/multidag_cl/iemocap/context_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl_iemocap_context_compare.yaml` - replaced by `configs/analysis/multidag_cl/iemocap/context_compare.yaml`.
docs/baselines/configs_cleanup_audit.md,268,historical_doc,configs/analysis/multidag_cl_iemocap_modality_compare.yaml,NO,NO,YES,NO,- `configs/analysis/multidag_cl_iemocap_modality_compare.yaml` - replaced by `configs/analysis/multidag_cl/iemocap/modality_compare.yaml`.
docs/baselines/configs_cleanup_audit.md,268,historical_doc,configs/analysis/multidag_cl/iemocap/modality_compare.yaml,YES,NO,YES,NO,- `configs/analysis/multidag_cl_iemocap_modality_compare.yaml` - replaced by `configs/analysis/multidag_cl/iemocap/modality_compare.yaml`.
docs/baselines/configs_cleanup_audit.md,281,dynamic_pattern,configs/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/configs_cleanup_audit.md,430,historical_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,YES,NO,- `configs/train_mmgcn_iemocap_official.yaml`
docs/baselines/configs_cleanup_audit.md,431,historical_doc,configs/train_mmgcn_m3ed.yaml,YES,NO,YES,NO,- `configs/train_mmgcn_m3ed.yaml`
docs/baselines/configs_cleanup_audit.md,432,historical_doc,configs/train_mmgcn_m3ed_causal.yaml,YES,NO,YES,NO,- `configs/train_mmgcn_m3ed_causal.yaml`
docs/baselines/configs_cleanup_audit.md,436,historical_doc,configs/pipeline/mmgcn_pipeline.yaml,YES,NO,YES,NO,- `configs/pipeline/mmgcn_pipeline.yaml`
docs/baselines/configs_cleanup_audit.md,437,historical_doc,configs/pipeline/mmgcn_pipeline_analyze.yaml,YES,NO,YES,NO,- `configs/pipeline/mmgcn_pipeline_analyze.yaml`
docs/baselines/configs_cleanup_audit.md,438,historical_doc,configs/pipeline/mmgcn_pipeline_m3ed.yaml,YES,NO,YES,NO,- `configs/pipeline/mmgcn_pipeline_m3ed.yaml`
docs/baselines/configs_cleanup_audit.md,443,historical_doc,configs/smoke/train_mmgcn_smoke.yaml,YES,NO,YES,NO,- `configs/smoke/train_mmgcn_smoke.yaml`
docs/baselines/configs_cleanup_audit.md,444,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml`
docs/baselines/configs_cleanup_audit.md,445,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml`
docs/baselines/configs_cleanup_audit.md,446,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml`
docs/baselines/configs_cleanup_audit.md,447,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml`
docs/baselines/configs_cleanup_audit.md,448,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml`
docs/baselines/configs_cleanup_audit.md,449,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml`
docs/baselines/configs_cleanup_audit.md,450,historical_doc,configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml,YES,NO,YES,NO,- `configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml`
docs/baselines/configs_cleanup_audit.md,451,historical_doc,configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml,YES,NO,YES,NO,- `configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml`
docs/baselines/configs_cleanup_audit.md,454,historical_doc,configs/pipeline/mmgcn_pipeline*.yaml,DYNAMIC,YES,YES,NO,paths and `configs/pipeline/mmgcn_pipeline*.yaml` paths were preserved so
docs/baselines/current_merc_model_inventory.md,27,active_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,NO,YES,"| MMGCN default/full | `models/baselines/mmgcn/mm_gcn.py::M3EDMMGCN`, `dense_graph.py` | `scripts/train_mmgcn.py` | `scripts/evaluate_checkpoint.py` | `configs/train_mmgcn_iemocap_official.yaml`, M3ED and pipeline YAMLs | M3ED, IEMOCAP, synthetic smoke; T/A/V combinations | **Unconfirmed**: no local formal run artifact; old notes only mention an approximate comparison | `graph.context_mode/window_*` -> train/eval builder -> model -> `build_official_like_multimodal_adjacency`; formal IEMOCAP uses"
docs/baselines/current_merc_model_inventory.md,33,active_doc,configs/train_simple_mlp_m3ed.yaml,YES,NO,NO,YES,| SimpleMLP | `models/baselines/simple_mlp.py::M3EDConcatMLP` | `scripts/train_simple_mlp.py` | Shared `scripts/evaluate_checkpoint.py` | `configs/train_simple_mlp_m3ed.yaml` | M3ED TAV | No formal result; config describes a debug/sanity baseline | No causal parameter; classifier is independent per utterance | No | No graph | No | No | No; validation monitor | Code path complete | `strict_model_causal` |
docs/baselines/iemocap_split_protocol_audit.md,7,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,YES,NO,1. `configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml`
docs/baselines/iemocap_split_protocol_audit.md,129,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,YES,NO,--config configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml \
docs/baselines/loss_stability_training_audit.md,13,historical_doc,configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/formal/context_w5_tav.yaml`
docs/baselines/loss_stability_training_audit.md,14,historical_doc,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,YES,NO,- `configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml`
docs/baselines/loss_stability_training_audit.md,15,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,YES,NO,- `configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml`
docs/baselines/loss_stability_training_audit.md,16,historical_doc,configs/pipeline/mmgcn_pipeline.yaml,YES,NO,YES,NO,- `configs/pipeline/mmgcn_pipeline.yaml`
docs/baselines/mmgcn_causal_audit.md,17,historical_doc,configs/train_mmgcn_m3ed_causal.yaml,YES,NO,YES,NO,"| Training config | `configs/train_mmgcn_m3ed_causal.yaml`, `graph` | context/window values | Sets `context_mode: causal`; this M3ED config is marked `skeleton_only`, not a formal IEMOCAP result |"
docs/baselines/mmgcn_causal_audit.md,109,historical_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,YES,NO,`configs/train_mmgcn_iemocap_official.yaml` intentionally uses
docs/baselines/multidag_cl_baseline_stabilization_notes.md,67,dynamic_pattern,configs/baselines/multidag_cl/iemocap/stabilize/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_baseline_stabilization_notes.md,68,dynamic_pattern,configs/pipeline/multidag_cl/iemocap/stabilize/,DYNAMIC,YES,YES,NO,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_baseline_stabilization_notes.md,87,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml
docs/baselines/multidag_cl_baseline_stabilization_notes.md,88,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml
docs/baselines/multidag_cl_baseline_stabilization_notes.md,89,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml
docs/baselines/multidag_cl_baseline_stabilization_notes.md,90,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,YES,NO,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml
docs/baselines/multidag_cl_baseline_stabilization_notes.md,106,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,YES,NO,YES,NO,1. `configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml`
docs/baselines/multidag_cl_baseline_stabilization_notes.md,107,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,YES,NO,YES,NO,2. `configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml`
docs/baselines/multidag_cl_baseline_stabilization_notes.md,108,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,YES,NO,3. `configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml`
docs/baselines/multidag_cl_baseline_stabilization_notes.md,118,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,YES,NO,1. `configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml`
docs/baselines/multidag_cl_baseline_stabilization_notes.md,119,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,YES,NO,2. `configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml`
docs/baselines/multidag_cl_baseline_stabilization_notes.md,120,historical_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,YES,NO,3. `configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml`
docs/baselines/multidag_cl_baseline_stabilization_notes.md,121,historical_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,YES,NO,YES,NO,4. `configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml` after the stable w5 run id is available
docs/baselines/multidag_cl_baseline_stabilization_notes.md,126,historical_doc,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml,YES,NO,YES,NO,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml
docs/baselines/multidag_cl_encoder_audit_notes.md,24,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,- `configs/smoke/train_multidag_cl_smoke.yaml`
docs/baselines/multidag_cl_encoder_audit_notes.md,160,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,conda run -n m3ed_mmgcn python scripts/baselines/train_multidag_cl_smoke.py --config configs/smoke/train_multidag_cl_smoke.yaml
docs/baselines/multidag_cl_encoder_audit_notes.md,187,historical_doc,configs/train_mmgcn_iemocap_official.yaml,YES,NO,YES,NO,conda run -n m3ed_mmgcn python -B scripts/baselines/debug_multidag_cl_real_batch.py --config configs/train_mmgcn_iemocap_official.yaml --dataset IEMOCAP --split train --batch-size-override 2 --device config
docs/baselines/multidag_cl_encoder_diff_audit_notes.md,10,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,M configs/smoke/train_multidag_cl_smoke.yaml
docs/baselines/multidag_cl_encoder_diff_audit_notes.md,18,historical_doc,configs/smoke/train_mmgcn_smoke.yaml,YES,NO,YES,NO,?? configs/smoke/train_mmgcn_smoke.yaml
docs/baselines/multidag_cl_encoder_diff_audit_notes.md,72,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,- `configs/smoke/train_multidag_cl_smoke.yaml`
docs/baselines/multidag_cl_encoder_diff_audit_notes.md,77,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,M configs/smoke/train_multidag_cl_smoke.yaml
docs/baselines/multidag_cl_encoder_diff_audit_notes.md,85,historical_doc,configs/smoke/train_mmgcn_smoke.yaml,YES,NO,YES,NO,?? configs/smoke/train_mmgcn_smoke.yaml
docs/baselines/multidag_cl_encoder_diff_audit_notes.md,125,historical_doc,configs/smoke/train_multidag_cl_smoke.yaml,YES,NO,YES,NO,- Command: `conda run -n m3ed_mmgcn python scripts/baselines/train_multidag_cl_smoke.py --config configs/smoke/train_multidag_cl_smoke.yaml`
docs/baselines/multidag_cl_formal_run_plan.md,18,dynamic_pattern,configs/baselines/multidag_cl/iemocap/formal/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_run_plan.md,19,dynamic_pattern,configs/baselines/multidag_cl/iemocap/debug/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_run_plan.md,20,dynamic_pattern,configs/baselines/multidag_cl/iemocap/stabilize/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_run_plan.md,26,dynamic_pattern,configs/pipeline/multidag_cl/iemocap/formal/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_run_plan.md,27,dynamic_pattern,configs/pipeline/multidag_cl/iemocap/debug/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_run_plan.md,28,dynamic_pattern,configs/pipeline/multidag_cl/iemocap/stabilize/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_run_plan.md,29,dynamic_pattern,configs/pipeline/multidag_cl/iemocap/missing/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_run_plan.md,35,dynamic_pattern,configs/analysis/multidag_cl/iemocap/,DYNAMIC,YES,NO,YES,"Dynamic config path logic; update the pattern, not invented concrete files."
docs/baselines/multidag_cl_formal_run_plan.md,48,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,49,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,50,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,51,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,52,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,58,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml
docs/baselines/multidag_cl_formal_run_plan.md,59,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml
docs/baselines/multidag_cl_formal_run_plan.md,60,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml
docs/baselines/multidag_cl_formal_run_plan.md,61,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml
docs/baselines/multidag_cl_formal_run_plan.md,62,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml
docs/baselines/multidag_cl_formal_run_plan.md,63,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml
docs/baselines/multidag_cl_formal_run_plan.md,64,active_doc,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,78,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_run_plan.md,79,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_run_plan.md,80,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_run_plan.md,81,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml
docs/baselines/multidag_cl_formal_run_plan.md,91,active_doc,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml,YES,NO,NO,YES,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml
docs/baselines/multidag_cl_formal_run_plan.md,99,active_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
docs/baselines/multidag_cl_formal_run_plan.md,100,active_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml
docs/baselines/multidag_cl_formal_run_plan.md,101,active_doc,configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,YES,NO,NO,YES,configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml
docs/baselines/multidag_cl_formal_run_plan.md,118,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml
docs/baselines/multidag_cl_formal_run_plan.md,128,active_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,NO,YES,1. `configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml`
docs/baselines/multidag_cl_formal_run_plan.md,129,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,YES,NO,NO,YES,2. `configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml`
docs/baselines/multidag_cl_formal_run_plan.md,130,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,YES,NO,NO,YES,3. `configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml`
docs/baselines/multidag_cl_formal_run_plan.md,131,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,YES,NO,NO,YES,4. `configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml`
docs/baselines/multidag_cl_formal_run_plan.md,132,active_doc,configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,YES,NO,NO,YES,5. `configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml`
docs/baselines/multidag_cl_formal_run_plan.md,133,active_doc,configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,YES,NO,NO,YES,6. `configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml` after the stable `context_w5_tav` run id is available
docs/baselines/multidag_cl_formal_run_plan.md,134,active_doc,configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml,YES,NO,NO,YES,7. Fill `configs/analysis/multidag_cl/iemocap/stable_context_compare.yaml` after stable context run ids exist
docs/baselines/multidag_cl_formal_run_plan.md,143,active_doc,configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml
docs/baselines/multidag_cl_formal_run_plan.md,148,active_doc,configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,YES,NO,NO,YES,--config configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml
