old_path,candidate_new_path,model,implementation,dataset,context_mode,feature_set,purpose,scope,migration_batch,requires_script_update,requires_test_update,requires_doc_update,requires_yaml_reference_update,requires_entrypoint_update,collision_status,manual_review,risk_level,confidence,notes
configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,configs/benchmarks/ablations/missing_modality/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,missing_modality,pipeline,Batch 7,NO,NO,YES,NO,NO,MANUAL_REVIEW,YES,high,medium,Manual review required before Config Batch 7: active docs distinguish original and stable source runs but YAML has no machine-readable source-run field; decide merge versus a separate semantics task.
configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,configs/benchmarks/ablations/missing_modality/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,missing_modality,pipeline,Batch 7,NO,NO,YES,NO,NO,MANUAL_REVIEW,YES,high,medium,Manual review required before Config Batch 7: active docs distinguish original and stable source runs but YAML has no machine-readable source-run field; decide merge versus a separate semantics task.
configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_past_all_causal_tav_stable_candidate.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w0_tav_stable_candidate.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w3_tav_stable_candidate.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w3_tav_stable_candidate.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout01.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_dropout01.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_dropout02.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_dropout02.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_graph1.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_graph1.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_linear_encoder.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_linear_encoder.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_lr3e4.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_lr5e4.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_candidate.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,YES,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/causal_dialoguegcn_iemocap_synthetic.yaml,configs/dialoguegcn/unified/synthetic/causal_context/synthetic/audit_fixture.yaml,dialoguegcn,unified,synthetic,causal_context,synthetic,smoke,model,Batch 1,NO,NO,NO,NO,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/causal_gsmcc_iemocap_synthetic.yaml,configs/gsmcc/project_variant/synthetic/causal_context/synthetic/audit_fixture.yaml,gsmcc,project_variant,synthetic,causal_context,synthetic,smoke,model,Batch 1,NO,NO,NO,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/original_repro/dialoguegcn_clean.yaml,configs/dialoguegcn/paper_aligned/iemocap/full_context/clean_roberta_features/smoke.yaml,dialoguegcn,paper_aligned,iemocap,full_context,clean_roberta_features,smoke,model,Batch 1,NO,NO,NO,YES,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/original_repro/dialoguegcn_legacy.yaml,configs/dialoguegcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/smoke.yaml,dialoguegcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,smoke,model,Batch 1,NO,NO,NO,YES,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/original_repro/gsmcc_clean.yaml,configs/gsmcc/project_variant/iemocap/full_context/clean_roberta_features/smoke.yaml,gsmcc,project_variant,iemocap,full_context,clean_roberta_features,smoke,model,Batch 5,NO,NO,NO,YES,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/original_repro/gsmcc_legacy.yaml,configs/gsmcc/project_variant/iemocap/full_context/legacy_mmgcn_features/smoke.yaml,gsmcc,project_variant,iemocap,full_context,legacy_mmgcn_features,smoke,model,Batch 5,NO,NO,NO,YES,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/original_repro/mmgcn_clean.yaml,configs/mmgcn/paper_aligned/iemocap/full_context/clean_roberta_features/smoke.yaml,mmgcn,paper_aligned,iemocap,full_context,clean_roberta_features,smoke,model,Batch 1,NO,NO,NO,YES,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/original_repro/mmgcn_legacy.yaml,configs/mmgcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/smoke.yaml,mmgcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,smoke,model,Batch 1,NO,NO,YES,YES,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/original_repro/multidag_cl_clean.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/smoke.yaml,multidag_cl,paper_aligned,iemocap,full_context,clean_roberta_features,smoke,model,Batch 1,NO,NO,NO,YES,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/original_repro/multidag_cl_legacy.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/smoke.yaml,multidag_cl,paper_aligned,iemocap,full_context,legacy_mmgcn_features,smoke,model,Batch 1,NO,NO,NO,YES,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/train_causal_dialoguegcn_end_to_end.yaml,configs/dialoguegcn/unified/synthetic/causal_context/synthetic/smoke_end_to_end.yaml,dialoguegcn,unified,synthetic,causal_context,synthetic,smoke,model,Batch 1,NO,YES,NO,NO,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/train_causal_dialoguegcn_iemocap_real_2epoch.yaml,configs/dialoguegcn/unified/iemocap/causal_context/legacy_mmgcn_features/smoke_real_2epoch.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,smoke,model,Batch 1,NO,NO,YES,NO,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/train_causal_gsmcc_end_to_end.yaml,configs/gsmcc/project_variant/synthetic/causal_context/synthetic/smoke_end_to_end.yaml,gsmcc,project_variant,synthetic,causal_context,synthetic,smoke,model,Batch 1,NO,YES,NO,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/train_causal_gsmcc_iemocap_real_2epoch.yaml,configs/gsmcc/project_variant/iemocap/causal_context/legacy_mmgcn_features/smoke_real_2epoch.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,smoke,model,Batch 5,NO,NO,YES,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/train_mmgcn_smoke.yaml,configs/mmgcn/unified/synthetic/full_context/synthetic/smoke.yaml,mmgcn,unified,synthetic,full_context,synthetic,smoke,model,Batch 1,NO,NO,YES,NO,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/smoke/train_multidag_cl_smoke.yaml,configs/multidag_cl/unified/synthetic/causal_context/synthetic/smoke.yaml,multidag_cl,unified,synthetic,causal_context,synthetic,smoke,model,Batch 1,YES,NO,NO,NO,NO,CLEAR,NO,low,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/train_mmgcn_iemocap_official.yaml,configs/mmgcn/unified/iemocap/full_context/legacy_mmgcn_features/val_official_prefix.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,formal,model,Batch 2,NO,NO,YES,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/train_mmgcn_m3ed.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/skeleton.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,development,model,Batch 2,YES,NO,YES,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/train_mmgcn_m3ed_causal.yaml,configs/mmgcn/unified/m3ed/causal_context/m3ed_features/skeleton.yaml,mmgcn,unified,m3ed,causal_context,m3ed_features,development,model,Batch 2,NO,YES,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/train_simple_mlp_m3ed.yaml,configs/simple_mlp/unified/m3ed/full_context/m3ed_features/development.yaml,simple_mlp,unified,m3ed,full_context,m3ed_features,development,model,Batch 1,YES,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
